timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,city,latitude,longitude
2025-01-23 01:00:00,58.8,59.6,624.0,27.7,17.0,96,1015.6,8.3,Ha Noi,21.0278,105.8342
2025-01-23 02:00:00,62.9,63.8,587.0,25.5,16.6,97,1015.3,6.6,Ha Noi,21.0278,105.8342
2025-01-23 03:00:00,67.5,68.5,542.0,23.4,16.5,97,1015.0,5.3,Ha Noi,21.0278,105.8342
2025-01-23 04:00:00,69.8,70.8,539.0,22.5,16.6,97,1015.1,6.7,Ha Noi,21.0278,105.8342
2025-01-23 05:00:00,70.1,70.8,623.0,24.2,16.8,94,1015.2,8.9,Ha Noi,21.0278,105.8342
2025-01-23 06:00:00,71.5,72.4,748.0,27.0,16.5,94,1015.6,8.1,Ha Noi,21.0278,105.8342
2025-01-23 07:00:00,79.4,80.3,830.0,29.4,16.7,92,1016.5,5.6,Ha Noi,21.0278,105.8342
2025-01-23 08:00:00,75.2,76.4,833.0,27.6,18.0,88,1017.2,9.3,Ha Noi,21.0278,105.8342
2025-01-23 09:00:00,66.1,67.1,793.0,25.1,18.8,85,1017.6,8.2,Ha Noi,21.0278,105.8342
2025-01-23 10:00:00,52.3,53.6,733.0,22.5,20.0,78,1017.5,11.1,Ha Noi,21.0278,105.8342
2025-01-23 11:00:00,43.8,45.1,644.0,19.6,21.1,72,1016.7,13.5,Ha Noi,21.0278,105.8342
2025-01-23 12:00:00,40.5,41.8,535.0,16.6,22.0,67,1015.6,13.7,Ha Noi,21.0278,105.8342
2025-01-23 13:00:00,39.8,41.0,460.0,14.8,22.3,66,1014.1,12.8,Ha Noi,21.0278,105.8342
2025-01-23 14:00:00,39.9,41.1,436.0,14.3,23.1,63,1012.6,13.9,Ha Noi,21.0278,105.8342
2025-01-23 15:00:00,39.0,40.0,446.0,15.0,23.4,61,1011.6,12.6,Ha Noi,21.0278,105.8342
2025-01-23 16:00:00,38.0,39.0,497.0,18.5,24.0,58,1011.0,12.8,Ha Noi,21.0278,105.8342
2025-01-23 17:00:00,39.9,41.0,624.0,27.8,23.6,59,1010.7,12.8,Ha Noi,21.0278,105.8342
2025-01-23 18:00:00,50.4,51.3,792.0,39.9,22.0,67,1011.1,9.6,Ha Noi,21.0278,105.8342
2025-01-23 19:00:00,49.9,50.6,895.0,45.8,21.0,72,1011.5,10.7,Ha Noi,21.0278,105.8342
2025-01-23 20:00:00,46.0,46.6,874.0,42.3,20.2,78,1012.2,11.5,Ha Noi,21.0278,105.8342
2025-01-23 21:00:00,44.5,45.2,790.0,37.5,19.3,83,1012.4,11.2,Ha Noi,21.0278,105.8342
2025-01-23 22:00:00,46.0,46.8,714.0,33.3,18.5,88,1012.5,11.1,Ha Noi,21.0278,105.8342
2025-01-23 23:00:00,48.3,49.1,675.0,30.9,17.9,94,1012.6,10.1,Ha Noi,21.0278,105.8342
2025-01-24 00:00:00,48.9,49.7,645.0,29.2,17.5,97,1012.0,9.8,Ha Noi,21.0278,105.8342
2025-01-24 01:00:00,49.7,50.5,617.0,27.1,18.0,96,1011.7,9.8,Ha Noi,21.0278,105.8342
2025-01-24 02:00:00,51.5,52.3,577.0,23.5,18.0,97,1010.7,9.7,Ha Noi,21.0278,105.8342
2025-01-24 03:00:00,54.0,54.8,540.0,19.4,18.1,97,1010.4,10.3,Ha Noi,21.0278,105.8342
2025-01-24 04:00:00,54.2,55.2,539.0,17.1,18.1,97,1010.3,9.2,Ha Noi,21.0278,105.8342
2025-01-24 05:00:00,53.3,54.1,614.0,18.0,18.2,97,1010.4,8.6,Ha Noi,21.0278,105.8342
2025-01-24 06:00:00,50.9,51.8,725.0,20.8,18.4,97,1010.7,8.1,Ha Noi,21.0278,105.8342
2025-01-24 07:00:00,48.5,49.4,790.0,23.8,18.6,97,1011.4,6.5,Ha Noi,21.0278,105.8342
2025-01-24 08:00:00,42.7,44.1,768.0,23.7,19.1,94,1012.8,8.3,Ha Noi,21.0278,105.8342
2025-01-24 09:00:00,34.7,36.6,701.0,23.4,19.8,91,1013.5,10.4,Ha Noi,21.0278,105.8342
2025-01-24 10:00:00,31.7,33.8,624.0,22.6,20.5,87,1013.7,10.1,Ha Noi,21.0278,105.8342
2025-01-24 11:00:00,30.6,33.2,540.0,21.0,22.0,78,1013.0,12.1,Ha Noi,21.0278,105.8342
2025-01-24 12:00:00,32.0,34.7,448.0,18.8,23.8,68,1011.4,14.1,Ha Noi,21.0278,105.8342
2025-01-24 13:00:00,32.2,34.8,380.0,16.8,25.4,60,1009.9,14.7,Ha Noi,21.0278,105.8342
2025-01-24 14:00:00,32.8,35.3,348.0,14.3,26.1,56,1008.6,14.4,Ha Noi,21.0278,105.8342
2025-01-24 15:00:00,32.8,34.9,341.0,12.0,26.9,54,1007.8,14.4,Ha Noi,21.0278,105.8342
2025-01-24 16:00:00,32.1,34.0,354.0,11.9,26.8,54,1007.4,14.9,Ha Noi,21.0278,105.8342
2025-01-24 17:00:00,30.5,32.1,399.0,16.1,25.2,61,1007.5,15.3,Ha Noi,21.0278,105.8342
2025-01-24 18:00:00,29.9,31.4,465.0,22.7,23.4,69,1008.2,15.5,Ha Noi,21.0278,105.8342
2025-01-24 19:00:00,31.0,32.4,513.0,29.3,22.1,75,1009.0,15.4,Ha Noi,21.0278,105.8342
2025-01-24 20:00:00,27.1,28.8,527.0,28.5,21.5,79,1009.6,15.8,Ha Noi,21.0278,105.8342
2025-01-24 21:00:00,25.7,28.1,523.0,27.5,20.8,85,1010.3,14.3,Ha Noi,21.0278,105.8342
2025-01-24 22:00:00,26.1,28.6,508.0,26.5,20.1,90,1010.7,13.1,Ha Noi,21.0278,105.8342
2025-01-24 23:00:00,27.1,29.8,480.0,25.8,19.9,93,1010.6,12.5,Ha Noi,21.0278,105.8342
2025-01-25 00:00:00,27.2,30.3,441.0,25.1,20.0,93,1010.4,11.7,Ha Noi,21.0278,105.8342
2025-01-25 01:00:00,28.2,31.7,408.0,24.4,20.1,92,1010.3,11.6,Ha Noi,21.0278,105.8342
2025-01-25 02:00:00,29.3,33.1,369.0,23.1,20.1,92,1010.1,10.9,Ha Noi,21.0278,105.8342
2025-01-25 03:00:00,30.3,33.9,337.0,21.7,20.0,93,1009.7,8.5,Ha Noi,21.0278,105.8342
2025-01-25 04:00:00,31.3,34.5,364.0,21.3,20.0,94,1009.7,6.6,Ha Noi,21.0278,105.8342
2025-01-25 05:00:00,32.8,35.3,521.0,22.9,20.0,94,1010.0,5.6,Ha Noi,21.0278,105.8342
2025-01-25 06:00:00,35.5,37.0,738.0,25.6,19.9,96,1011.0,7.1,Ha Noi,21.0278,105.8342
2025-01-25 07:00:00,39.6,41.7,852.0,29.1,20.0,96,1011.9,9.3,Ha Noi,21.0278,105.8342
2025-01-25 08:00:00,38.2,40.5,763.0,28.6,20.5,98,1013.3,11.9,Ha Noi,21.0278,105.8342
2025-01-25 09:00:00,32.0,33.8,572.0,27.9,20.8,97,1014.2,8.9,Ha Noi,21.0278,105.8342
2025-01-25 10:00:00,29.0,30.4,417.0,26.9,21.5,92,1014.4,14.3,Ha Noi,21.0278,105.8342
2025-01-25 11:00:00,28.7,29.8,351.0,25.7,23.4,79,1013.6,16.2,Ha Noi,21.0278,105.8342
2025-01-25 12:00:00,24.6,26.0,321.0,24.4,23.9,76,1012.7,16.9,Ha Noi,21.0278,105.8342
2025-01-25 13:00:00,22.8,24.7,305.0,22.8,24.4,74,1011.5,16.7,Ha Noi,21.0278,105.8342
2025-01-25 14:00:00,23.9,26.9,296.0,20.1,24.1,76,1010.7,17.2,Ha Noi,21.0278,105.8342
2025-01-25 15:00:00,20.8,23.4,302.0,17.3,24.2,75,1010.4,17.9,Ha Noi,21.0278,105.8342
2025-01-25 16:00:00,20.5,22.6,322.0,16.8,23.3,78,1010.5,16.9,Ha Noi,21.0278,105.8342
2025-01-25 17:00:00,21.5,23.4,364.0,20.7,22.5,80,1011.2,15.6,Ha Noi,21.0278,105.8342
2025-01-25 18:00:00,27.1,28.4,420.0,27.0,22.0,80,1012.0,14.5,Ha Noi,21.0278,105.8342
2025-01-25 19:00:00,28.3,29.5,466.0,32.7,21.7,80,1013.1,12.9,Ha Noi,21.0278,105.8342
2025-01-25 20:00:00,29.5,30.5,489.0,34.7,21.2,85,1013.7,14.0,Ha Noi,21.0278,105.8342
2025-01-25 21:00:00,33.1,34.0,502.0,37.2,21.0,86,1014.6,12.2,Ha Noi,21.0278,105.8342
2025-01-25 22:00:00,37.6,38.5,520.0,36.0,20.8,87,1015.6,11.1,Ha Noi,21.0278,105.8342
2025-01-25 23:00:00,41.8,42.7,552.0,27.6,20.5,89,1016.3,9.7,Ha Noi,21.0278,105.8342
2025-01-26 00:00:00,31.5,32.0,589.0,15.7,20.4,90,1016.7,11.5,Ha Noi,21.0278,105.8342
2025-01-26 01:00:00,17.6,17.6,624.0,7.2,18.0,90,1017.7,23.8,Ha Noi,21.0278,105.8342
2025-01-26 02:00:00,15.1,15.1,653.0,5.7,16.8,87,1017.7,25.3,Ha Noi,21.0278,105.8342
2025-01-26 03:00:00,12.7,12.7,681.0,7.7,16.0,85,1018.4,23.5,Ha Noi,21.0278,105.8342
2025-01-26 04:00:00,13.0,13.1,713.0,9.7,14.9,86,1019.5,20.0,Ha Noi,21.0278,105.8342
2025-01-26 05:00:00,12.6,12.6,760.0,10.7,14.6,81,1021.4,18.5,Ha Noi,21.0278,105.8342
2025-01-26 06:00:00,11.8,11.9,812.0,11.6,13.8,84,1022.7,21.6,Ha Noi,21.0278,105.8342
2025-01-26 07:00:00,13.4,13.4,841.0,12.4,13.8,83,1024.2,19.0,Ha Noi,21.0278,105.8342
2025-01-26 08:00:00,11.7,11.7,836.0,12.2,14.9,76,1023.7,22.4,Ha Noi,21.0278,105.8342
2025-01-26 09:00:00,10.2,10.2,808.0,11.8,14.5,78,1025.5,19.6,Ha Noi,21.0278,105.8342
2025-01-26 10:00:00,9.5,9.5,768.0,11.1,14.7,77,1026.5,18.8,Ha Noi,21.0278,105.8342
2025-01-26 11:00:00,8.3,8.3,708.0,9.9,14.4,80,1026.4,15.1,Ha Noi,21.0278,105.8342
2025-01-26 12:00:00,6.3,6.3,634.0,8.4,14.9,68,1025.8,16.1,Ha Noi,21.0278,105.8342
2025-01-26 13:00:00,6.0,6.0,580.0,7.2,14.6,65,1025.2,20.3,Ha Noi,21.0278,105.8342
2025-01-26 14:00:00,6.8,6.9,558.0,6.6,14.6,63,1024.7,20.7,Ha Noi,21.0278,105.8342
2025-01-26 15:00:00,7.2,7.2,555.0,6.4,14.9,56,1024.5,22.1,Ha Noi,21.0278,105.8342
2025-01-26 16:00:00,6.7,6.8,563.0,6.6,14.8,58,1024.7,22.3,Ha Noi,21.0278,105.8342
2025-01-26 17:00:00,6.9,6.9,588.0,7.5,14.4,59,1025.3,19.4,Ha Noi,21.0278,105.8342
2025-01-26 18:00:00,7.6,7.6,625.0,8.9,14.1,58,1026.0,17.6,Ha Noi,21.0278,105.8342
2025-01-26 19:00:00,8.5,8.5,646.0,9.1,14.0,57,1026.7,15.9,Ha Noi,21.0278,105.8342
2025-01-26 20:00:00,8.2,8.3,637.0,8.7,14.1,59,1027.1,14.2,Ha Noi,21.0278,105.8342
2025-01-26 21:00:00,10.5,10.7,612.0,8.2,14.0,60,1027.1,12.7,Ha Noi,21.0278,105.8342
2025-01-26 22:00:00,10.5,10.8,589.0,8.0,13.8,59,1027.4,12.7,Ha Noi,21.0278,105.8342
2025-01-26 23:00:00,10.4,10.9,569.0,8.2,13.6,59,1027.0,11.4,Ha Noi,21.0278,105.8342
2025-01-27 00:00:00,11.4,12.1,551.0,8.6,13.4,60,1026.8,9.3,Ha Noi,21.0278,105.8342
2025-01-27 01:00:00,11.4,12.2,542.0,9.1,13.1,62,1026.6,8.8,Ha Noi,21.0278,105.8342
2025-01-27 02:00:00,12.1,13.0,530.0,9.6,12.9,63,1025.9,8.5,Ha Noi,21.0278,105.8342
2025-01-27 03:00:00,12.6,13.4,528.0,10.2,12.8,65,1025.1,7.2,Ha Noi,21.0278,105.8342
2025-01-27 04:00:00,12.8,13.6,582.0,10.8,12.7,67,1024.9,6.3,Ha Noi,21.0278,105.8342
2025-01-27 05:00:00,12.2,13.0,767.0,11.7,12.6,68,1024.9,5.6,Ha Noi,21.0278,105.8342
2025-01-27 06:00:00,11.7,12.5,1007.0,12.5,12.7,65,1025.1,8.3,Ha Noi,21.0278,105.8342
2025-01-27 07:00:00,15.6,16.6,1121.0,14.7,12.6,64,1025.3,8.6,Ha Noi,21.0278,105.8342
2025-01-27 08:00:00,15.7,17.1,987.0,13.2,13.1,67,1025.8,9.3,Ha Noi,21.0278,105.8342
2025-01-27 09:00:00,11.9,14.1,726.0,11.0,14.4,51,1026.7,14.7,Ha Noi,21.0278,105.8342
2025-01-27 10:00:00,11.9,14.8,522.0,9.0,14.4,48,1027.1,11.6,Ha Noi,21.0278,105.8342
2025-01-27 11:00:00,12.1,15.8,448.0,7.2,15.4,43,1026.1,12.0,Ha Noi,21.0278,105.8342
2025-01-27 12:00:00,12.7,16.9,429.0,5.6,16.2,42,1024.7,11.3,Ha Noi,21.0278,105.8342
2025-01-27 13:00:00,13.7,18.4,428.0,4.7,17.0,40,1022.8,9.7,Ha Noi,21.0278,105.8342
2025-01-27 14:00:00,14.8,20.0,343.0,2.7,17.4,38,1020.9,8.0,Ha Noi,21.0278,105.8342
2025-01-27 15:00:00,15.9,21.3,274.0,1.5,17.8,38,1019.9,6.6,Ha Noi,21.0278,105.8342
2025-01-27 16:00:00,17.0,22.4,488.0,7.0,17.7,39,1019.3,5.5,Ha Noi,21.0278,105.8342
2025-01-27 17:00:00,18.7,23.9,1327.0,25.7,17.0,52,1019.6,2.2,Ha Noi,21.0278,105.8342
2025-01-27 18:00:00,42.0,46.9,2447.0,51.1,16.0,57,1020.3,1.3,Ha Noi,21.0278,105.8342
2025-01-27 19:00:00,70.8,76.8,3085.0,70.6,15.8,63,1021.0,3.1,Ha Noi,21.0278,105.8342
2025-01-27 20:00:00,92.4,98.7,2775.0,70.5,14.4,71,1022.1,2.5,Ha Noi,21.0278,105.8342
2025-01-27 21:00:00,102.0,108.3,1982.0,69.7,14.2,69,1022.8,6.8,Ha Noi,21.0278,105.8342
2025-01-27 22:00:00,94.3,99.7,1341.0,64.4,13.6,58,1023.6,10.5,Ha Noi,21.0278,105.8342
2025-01-27 23:00:00,63.3,66.6,1123.0,50.3,12.9,54,1023.7,9.6,Ha Noi,21.0278,105.8342
2025-01-28 00:00:00,38.2,39.6,1057.0,31.6,13.1,54,1023.5,9.8,Ha Noi,21.0278,105.8342
2025-01-28 01:00:00,24.3,25.5,964.0,17.3,12.9,55,1023.6,8.4,Ha Noi,21.0278,105.8342
2025-01-28 02:00:00,19.0,20.1,741.0,10.9,12.6,54,1023.5,9.5,Ha Noi,21.0278,105.8342
2025-01-28 03:00:00,18.2,19.5,491.0,8.9,11.7,54,1023.3,10.8,Ha Noi,21.0278,105.8342
2025-01-28 04:00:00,17.9,19.4,346.0,9.0,11.1,54,1023.6,10.2,Ha Noi,21.0278,105.8342
2025-01-28 05:00:00,19.2,20.8,403.0,12.0,10.8,55,1023.8,10.3,Ha Noi,21.0278,105.8342
2025-01-28 06:00:00,21.4,23.2,564.0,17.2,10.4,56,1024.4,10.6,Ha Noi,21.0278,105.8342
2025-01-28 07:00:00,30.2,32.2,672.0,21.1,10.6,56,1025.1,9.4,Ha Noi,21.0278,105.8342
2025-01-28 08:00:00,34.2,36.2,653.0,20.0,12.1,54,1026.4,14.3,Ha Noi,21.0278,105.8342
2025-01-28 09:00:00,28.5,31.1,579.0,18.3,12.6,52,1027.5,11.3,Ha Noi,21.0278,105.8342
2025-01-28 10:00:00,26.0,28.8,514.0,16.2,12.4,56,1028.0,10.9,Ha Noi,21.0278,105.8342
2025-01-28 11:00:00,23.4,26.5,473.0,13.3,13.1,55,1027.6,8.9,Ha Noi,21.0278,105.8342
2025-01-28 12:00:00,22.3,25.3,441.0,10.0,15.9,45,1026.4,8.4,Ha Noi,21.0278,105.8342
2025-01-28 13:00:00,23.5,26.7,427.0,7.8,17.1,41,1025.0,7.0,Ha Noi,21.0278,105.8342
2025-01-28 14:00:00,25.5,28.8,347.0,4.8,17.6,40,1023.9,5.6,Ha Noi,21.0278,105.8342
2025-01-28 15:00:00,27.5,30.9,285.0,2.9,17.8,40,1023.2,4.8,Ha Noi,21.0278,105.8342
2025-01-28 16:00:00,29.5,32.8,511.0,8.9,17.7,40,1022.8,4.7,Ha Noi,21.0278,105.8342
2025-01-28 17:00:00,34.3,37.6,1289.0,30.6,16.9,50,1022.8,3.1,Ha Noi,21.0278,105.8342
2025-01-28 18:00:00,68.5,71.7,2353.0,60.3,15.5,57,1023.3,1.7,Ha Noi,21.0278,105.8342
2025-01-28 19:00:00,94.5,98.0,3176.0,77.5,14.6,61,1023.7,1.8,Ha Noi,21.0278,105.8342
2025-01-28 20:00:00,121.5,125.3,3559.0,80.0,13.1,66,1025.0,5.9,Ha Noi,21.0278,105.8342
2025-01-28 21:00:00,134.1,137.8,3700.0,83.2,12.6,70,1025.5,5.8,Ha Noi,21.0278,105.8342
2025-01-28 22:00:00,131.8,135.5,3662.0,83.3,12.1,70,1025.9,6.8,Ha Noi,21.0278,105.8342
2025-01-28 23:00:00,122.9,126.7,3390.0,77.8,11.6,68,1025.9,8.6,Ha Noi,21.0278,105.8342
2025-01-29 00:00:00,113.2,116.6,2939.0,69.2,11.0,71,1025.8,7.6,Ha Noi,21.0278,105.8342
2025-01-29 01:00:00,102.7,105.9,2540.0,61.1,10.6,74,1025.8,6.4,Ha Noi,21.0278,105.8342
2025-01-29 02:00:00,90.1,92.9,2256.0,54.7,10.2,76,1025.0,5.1,Ha Noi,21.0278,105.8342
2025-01-29 03:00:00,81.5,84.1,2024.0,48.8,10.1,76,1024.7,5.9,Ha Noi,21.0278,105.8342
2025-01-29 04:00:00,77.1,79.6,1885.0,43.9,9.9,81,1024.4,6.2,Ha Noi,21.0278,105.8342
2025-01-29 05:00:00,75.0,77.5,1929.0,40.9,9.6,85,1024.4,5.8,Ha Noi,21.0278,105.8342
2025-01-29 06:00:00,74.5,77.1,2067.0,38.9,9.1,89,1025.0,4.6,Ha Noi,21.0278,105.8342
2025-01-29 07:00:00,84.3,87.1,2069.0,37.1,9.7,89,1025.6,5.4,Ha Noi,21.0278,105.8342
2025-01-29 08:00:00,80.6,82.2,1791.0,31.8,11.4,82,1026.5,5.2,Ha Noi,21.0278,105.8342
2025-01-29 09:00:00,58.8,61.0,1378.0,24.3,13.1,72,1027.2,5.2,Ha Noi,21.0278,105.8342
2025-01-29 10:00:00,40.5,42.8,1034.0,18.6,14.4,62,1027.2,6.4,Ha Noi,21.0278,105.8342
2025-01-29 11:00:00,34.7,36.8,831.0,16.1,15.9,52,1026.3,7.9,Ha Noi,21.0278,105.8342
2025-01-29 12:00:00,32.9,34.9,696.0,15.3,17.1,48,1024.8,7.2,Ha Noi,21.0278,105.8342
2025-01-29 13:00:00,32.5,34.3,618.0,15.0,18.1,44,1023.2,4.1,Ha Noi,21.0278,105.8342
2025-01-29 14:00:00,32.8,34.8,573.0,12.9,18.8,44,1021.6,2.1,Ha Noi,21.0278,105.8342
2025-01-29 15:00:00,34.3,36.4,583.0,11.4,19.0,45,1020.2,2.8,Ha Noi,21.0278,105.8342
2025-01-29 16:00:00,36.7,38.6,707.0,16.6,18.8,47,1019.4,3.9,Ha Noi,21.0278,105.8342
2025-01-29 17:00:00,40.4,42.4,1060.0,34.5,18.1,54,1019.0,3.1,Ha Noi,21.0278,105.8342
2025-01-29 18:00:00,64.3,66.1,1525.0,59.0,16.5,67,1018.9,3.7,Ha Noi,21.0278,105.8342
2025-01-29 19:00:00,85.4,88.2,1811.0,73.3,15.8,67,1019.1,6.3,Ha Noi,21.0278,105.8342
2025-01-29 20:00:00,106.4,109.4,1754.0,76.5,14.6,71,1020.1,5.0,Ha Noi,21.0278,105.8342
2025-01-29 21:00:00,122.9,126.2,1518.0,80.9,14.2,74,1020.3,4.4,Ha Noi,21.0278,105.8342
2025-01-29 22:00:00,140.2,143.9,1295.0,83.8,13.6,76,1020.2,4.6,Ha Noi,21.0278,105.8342
2025-01-29 23:00:00,155.5,159.7,1146.0,84.3,13.3,78,1019.8,5.4,Ha Noi,21.0278,105.8342
2025-01-30 00:00:00,161.6,166.2,1011.0,83.2,12.8,81,1019.5,4.8,Ha Noi,21.0278,105.8342
2025-01-30 01:00:00,163.9,168.1,905.0,80.7,12.3,84,1019.5,1.9,Ha Noi,21.0278,105.8342
2025-01-30 02:00:00,163.9,168.1,816.0,76.2,11.9,86,1019.1,2.1,Ha Noi,21.0278,105.8342
2025-01-30 03:00:00,160.2,163.9,757.0,70.2,11.5,90,1018.3,2.7,Ha Noi,21.0278,105.8342
2025-01-30 04:00:00,150.4,154.1,776.0,64.3,11.2,92,1017.9,3.4,Ha Noi,21.0278,105.8342
2025-01-30 05:00:00,136.4,140.2,961.0,59.2,10.8,94,1017.7,3.3,Ha Noi,21.0278,105.8342
2025-01-30 06:00:00,128.1,131.3,1225.0,54.3,10.6,95,1017.9,2.7,Ha Noi,21.0278,105.8342
2025-01-30 07:00:00,111.3,113.6,1359.0,42.6,10.9,95,1018.0,2.3,Ha Noi,21.0278,105.8342
2025-01-30 08:00:00,99.9,101.7,1245.0,40.6,13.2,81,1018.9,2.5,Ha Noi,21.0278,105.8342
2025-01-30 09:00:00,84.1,85.4,1001.0,37.6,15.6,69,1019.4,3.6,Ha Noi,21.0278,105.8342
2025-01-30 10:00:00,67.5,68.9,778.0,33.8,18.0,63,1019.2,6.4,Ha Noi,21.0278,105.8342
2025-01-30 11:00:00,52.5,54.2,614.0,28.4,19.7,62,1018.2,11.2,Ha Noi,21.0278,105.8342
2025-01-30 12:00:00,41.7,43.2,470.0,22.3,20.7,60,1016.7,16.2,Ha Noi,21.0278,105.8342
2025-01-30 13:00:00,40.3,41.7,377.0,17.8,22.0,57,1014.5,16.5,Ha Noi,21.0278,105.8342
2025-01-30 14:00:00,41.6,43.0,357.0,15.9,22.5,56,1013.0,16.5,Ha Noi,21.0278,105.8342
2025-01-30 15:00:00,41.7,43.0,388.0,15.6,23.0,53,1012.0,15.0,Ha Noi,21.0278,105.8342
2025-01-30 16:00:00,40.9,42.0,432.0,17.1,23.3,55,1011.3,13.9,Ha Noi,21.0278,105.8342
2025-01-30 17:00:00,40.0,41.1,486.0,21.4,22.5,58,1011.1,13.9,Ha Noi,21.0278,105.8342
2025-01-30 18:00:00,41.9,42.7,554.0,27.4,20.1,69,1011.2,17.4,Ha Noi,21.0278,105.8342
2025-01-30 19:00:00,43.1,44.1,603.0,29.9,19.1,75,1011.6,16.3,Ha Noi,21.0278,105.8342
2025-01-30 20:00:00,44.7,45.8,621.0,29.6,18.4,80,1013.1,13.8,Ha Noi,21.0278,105.8342
2025-01-30 21:00:00,47.3,48.4,621.0,29.2,17.6,85,1013.5,12.9,Ha Noi,21.0278,105.8342
2025-01-30 22:00:00,52.0,53.4,612.0,28.8,17.0,88,1013.8,12.1,Ha Noi,21.0278,105.8342
2025-01-30 23:00:00,56.6,58.1,595.0,28.5,16.4,92,1014.0,10.2,Ha Noi,21.0278,105.8342
2025-01-31 00:00:00,57.0,58.7,569.0,28.1,16.1,94,1013.9,9.8,Ha Noi,21.0278,105.8342
2025-01-31 01:00:00,55.6,57.2,545.0,27.4,16.4,94,1013.8,9.6,Ha Noi,21.0278,105.8342
2025-01-31 02:00:00,52.6,54.2,509.0,25.5,16.5,95,1013.3,8.4,Ha Noi,21.0278,105.8342
2025-01-31 03:00:00,48.4,50.3,474.0,23.1,16.8,95,1012.6,7.9,Ha Noi,21.0278,105.8342
2025-01-31 04:00:00,44.6,47.0,487.0,22.6,17.0,95,1012.1,7.2,Ha Noi,21.0278,105.8342
2025-01-31 05:00:00,40.9,44.9,605.0,25.7,17.1,96,1012.3,6.2,Ha Noi,21.0278,105.8342
2025-01-31 06:00:00,41.8,45.9,771.0,30.5,17.3,95,1012.9,6.1,Ha Noi,21.0278,105.8342
2025-01-31 07:00:00,48.9,53.3,859.0,33.3,17.5,95,1013.4,6.9,Ha Noi,21.0278,105.8342
2025-01-31 08:00:00,43.5,48.0,797.0,32.7,18.3,91,1014.6,7.4,Ha Noi,21.0278,105.8342
2025-01-31 09:00:00,41.3,46.0,658.0,31.6,19.4,87,1015.5,9.8,Ha Noi,21.0278,105.8342
2025-01-31 10:00:00,38.4,43.1,534.0,29.8,20.0,84,1015.5,12.2,Ha Noi,21.0278,105.8342
2025-01-31 11:00:00,35.0,39.2,452.0,26.7,21.0,78,1015.1,14.5,Ha Noi,21.0278,105.8342
2025-01-31 12:00:00,34.1,37.8,386.0,22.8,23.3,66,1013.9,17.2,Ha Noi,21.0278,105.8342
2025-01-31 13:00:00,33.9,37.4,345.0,19.3,24.4,61,1012.3,17.6,Ha Noi,21.0278,105.8342
2025-01-31 14:00:00,32.9,35.7,338.0,15.8,25.3,58,1010.6,16.6,Ha Noi,21.0278,105.8342
2025-01-31 15:00:00,32.5,34.6,358.0,12.7,25.6,56,1009.3,13.3,Ha Noi,21.0278,105.8342
2025-01-31 16:00:00,31.5,33.4,391.0,12.1,26.2,54,1008.6,11.2,Ha Noi,21.0278,105.8342
2025-01-31 17:00:00,30.6,32.4,442.0,16.2,24.9,60,1008.7,12.3,Ha Noi,21.0278,105.8342
2025-01-31 18:00:00,30.5,32.0,506.0,22.9,22.5,70,1009.1,16.4,Ha Noi,21.0278,105.8342
2025-01-31 19:00:00,34.3,36.0,559.0,31.8,21.2,76,1010.0,12.8,Ha Noi,21.0278,105.8342
2025-01-31 20:00:00,28.1,29.9,596.0,30.5,20.6,82,1010.6,11.8,Ha Noi,21.0278,105.8342
2025-01-31 21:00:00,26.5,29.0,623.0,28.6,19.8,89,1011.5,11.1,Ha Noi,21.0278,105.8342
2025-01-31 22:00:00,28.8,31.7,630.0,27.5,19.0,94,1011.9,11.2,Ha Noi,21.0278,105.8342
2025-01-31 23:00:00,32.0,35.2,605.0,27.9,18.7,96,1011.7,11.7,Ha Noi,21.0278,105.8342
2025-02-01 00:00:00,33.5,37.0,562.0,28.9,19.0,96,1011.7,10.3,Ha Noi,21.0278,105.8342
2025-02-01 01:00:00,34.7,38.5,530.0,29.3,19.4,95,1011.6,8.8,Ha Noi,21.0278,105.8342
2025-02-01 02:00:00,37.6,42.1,513.0,28.0,19.4,96,1011.1,6.3,Ha Noi,21.0278,105.8342
2025-02-01 03:00:00,43.5,47.7,509.0,26.1,19.3,98,1010.6,6.0,Ha Noi,21.0278,105.8342
2025-02-01 04:00:00,49.4,51.3,538.0,25.0,19.4,98,1010.2,5.0,Ha Noi,21.0278,105.8342
2025-02-01 05:00:00,50.9,52.7,648.0,25.8,19.2,99,1010.3,4.2,Ha Noi,21.0278,105.8342
2025-02-01 06:00:00,51.2,53.1,792.0,27.5,19.2,99,1010.8,5.0,Ha Noi,21.0278,105.8342
2025-02-01 07:00:00,62.4,64.3,852.0,30.2,19.0,99,1011.4,6.7,Ha Noi,21.0278,105.8342
2025-02-01 08:00:00,53.9,55.8,747.0,28.5,18.8,98,1012.7,5.8,Ha Noi,21.0278,105.8342
2025-02-01 09:00:00,41.1,43.1,558.0,26.1,19.9,93,1013.8,12.1,Ha Noi,21.0278,105.8342
2025-02-01 10:00:00,34.1,36.1,413.0,23.6,21.4,84,1013.8,14.7,Ha Noi,21.0278,105.8342
2025-02-01 11:00:00,29.5,31.9,366.0,21.2,21.9,80,1013.2,11.6,Ha Noi,21.0278,105.8342
